duration,pkt_count,byte_count,src2dst_pkts,dst2src_pkts,mean_pkt_size,tcp_syn,tcp_rst,label
70.99,212,9936995,25,1107,1255.82,1,0,normal
247.17,1485,2283569,1059,967,1111.37,0,2,normal
292.92,1426,973143,2348,1035,1166.32,0,3,normal
103.65,2948,5863744,1271,1459,625.02,1,1,normal
275.41,1509,6882316,1972,2392,1327.78,1,0,normal
58.23,3212,654509,684,1330,612.95,0,4,normal
113.99,4193,5640240,117,2312,1301.47,0,0,normal
147.7,4815,702893,130,1537,1424.37,0,2,normal
162.68,1924,5208080,2223,1768,1426.94,0,5,normal
123.48,553,4150277,831,2254,1250.34,1,5,normal
267.56,2041,6939709,2058,1181,687.17,0,5,normal
111.87,313,9788152,1487,2079,1168.68,1,1,normal
218.44,4569,5755773,1656,1814,1284.96,1,1,normal
138.87,1486,9128593,303,703,1019.47,0,0,normal
113.19,4258,8523986,373,123,1292.55,1,2,normal
293.6,4366,4020268,2296,186,593.67,1,1,normal
93.71,4483,6959480,173,480,1185.85,1,0,normal
192.88,3581,5382313,1876,578,1467.25,0,5,normal
106.03,431,5847713,1861,1792,1122.38,0,4,normal
101.94,1477,4208749,2426,1110,1000.98,1,1,normal
291.22,103,3879588,1815,2060,725.03,1,1,normal
141.38,2188,4521037,874,2140,622.07,0,4,normal
74.39,1127,8065281,901,1229,709.85,0,4,normal
130.49,434,3483671,1142,1689,1259.66,0,5,normal
67.86,1847,4985069,803,1656,1286.31,1,3,normal
189.19,3422,3464831,1213,759,1441.25,1,4,normal
88.7,668,105207,1828,1900,909.98,0,1,normal
183.38,2697,672995,160,1746,1206.72,0,0,normal
96.39,2674,8061922,209,61,1124.27,0,4,normal
83.51,4384,4671067,1092,781,772.17,1,3,normal
297.54,4513,1132773,1673,238,685.68,0,4,normal
123.78,3671,1348192,986,708,1271.4,1,2,normal
109.93,1345,732499,991,878,1412.01,0,3,normal
202.05,548,1816157,2286,1711,1194.35,0,5,normal
124.01,1529,4764784,512,1550,543.55,1,5,normal
65.85,2653,3457517,1490,2349,1238.47,0,0,normal
97.21,3828,8259469,1132,766,1100.36,0,5,normal
58.25,1123,7086942,708,1739,1334.13,0,5,normal
0.69,3284,260952,1121,1744,619.89,0,0,normal
74.49,2518,6380259,2191,1093,796.92,0,4,normal
4.82,1647,628056,2232,1966,887.51,0,1,normal
182.26,843,195389,2307,1557,1300.28,0,3,normal
236.78,4922,854904,2317,2299,816.45,0,3,normal
296.18,4848,4025144,1705,386,1260.93,0,0,normal
292.34,604,2306012,2252,1641,1222.39,0,3,normal
154.95,1457,4147598,127,630,1273.13,0,0,normal
57.08,79,7551271,832,1481,675.77,0,0,normal
56.09,1893,6149545,248,381,1356.14,0,0,normal
251.16,4930,3061724,764,401,982.01,1,5,normal
166.68,3562,7896801,477,673,1380.98,1,4,normal
233.15,4557,9590467,1839,1401,1425.68,0,3,normal
126.01,2455,2401574,2365,946,520.91,1,0,normal
37.04,3802,3788130,499,1562,1245.9,1,1,normal
108.59,4560,2134409,127,1910,1064.13,1,1,normal
192.04,1504,4588539,828,1914,1069.52,1,1,normal
173.39,3569,3669838,31,1986,1411.27,1,4,normal
242.66,3924,9151782,1778,2295,933.97,0,3,normal
13.18,1719,1801772,338,702,618.54,1,0,normal
104.39,1627,7332222,2052,501,519.49,0,5,normal
194.61,672,5026164,400,1169,1438.63,0,3,normal
68.57,3276,8079130,841,2420,868.83,1,2,normal
109.31,4729,9358376,930,978,1474.22,0,1,normal
43.21,1410,2132818,1108,1308,1493.44,1,2,normal
237.45,3167,5214992,2133,1239,1354.17,1,1,normal
237.48,584,8598212,1314,1974,1056.44,0,0,normal
7.22,3372,1985023,1013,1124,776.09,0,2,normal
228.66,2377,8448881,2177,485,1456.33,0,3,normal
56.08,2806,763376,2416,77,1054.43,0,1,normal
8.38,1429,8609416,780,729,1237.32,1,2,normal
242.37,3134,7629363,2441,2477,1044.34,1,4,normal
229.77,4122,321882,1296,1044,925.37,0,5,normal
143.72,2368,5678811,1592,2061,733.92,0,0,normal
276.84,555,225998,1197,370,1016.92,1,5,normal
185.24,3133,7948260,1327,598,1271.03,1,4,normal
185.79,4233,3384474,763,1189,1221.09,0,4,normal
127.8,4112,3904962,1137,2191,506.15,1,2,normal
99.62,815,4280462,1311,427,1269.94,0,5,normal
200.15,163,2813525,1515,494,1210.61,0,1,normal
35.46,639,4221862,445,1695,1124.36,1,2,normal
182.35,2273,5200999,1056,2417,1286.75,1,0,normal
63.56,4909,2223978,2013,1072,1039.62,0,4,normal
234.61,3326,7937206,428,2259,1250.2,1,5,normal
249.25,4465,2741155,650,2083,1088.22,0,2,normal
104.16,2533,9591713,854,2435,1107.97,0,2,normal
204.2,1064,7690484,1997,411,627.08,1,3,normal
83.02,3582,8503706,744,733,1282.87,0,2,normal
258.67,1739,9258661,1710,1740,998.85,1,4,normal
146.12,1397,8147039,628,1927,653.31,0,2,normal
182.13,2066,8799430,1565,342,1235.12,0,1,normal
62.64,4934,7134055,2062,1725,562.31,0,2,normal
150.12,2354,591025,152,2312,1363.66,0,0,normal
264.38,622,8319138,390,723,771.04,0,3,normal
190.63,117,3040224,1507,1447,728.42,0,4,normal
254.16,4594,516811,229,533,835.46,0,0,normal
61.84,2706,6355518,256,2013,1483.13,1,1,normal
165.33,2146,7579506,820,25,1192.74,1,2,normal
217.35,4301,3372194,2283,2024,1288.12,0,4,normal
33.36,4546,2343025,696,2040,911.21,0,4,normal
97.69,2924,9789539,849,772,1229.51,1,1,normal
113.57,694,6676502,2284,1716,905.53,0,0,normal
164.13,2672,8769986,1718,1564,1186.64,1,4,normal
272.09,4857,7395489,2435,245,1124.71,1,3,normal
142.07,918,8015185,883,1440,586.73,1,5,normal
17.07,3303,3968648,954,1235,1070.53,0,4,normal
115.88,394,9625358,737,848,862.35,0,5,normal
226.17,1824,5749126,1911,106,1218.77,0,4,normal
100.24,1042,7567242,1309,2067,1247.91,0,5,normal
237.84,1370,2705589,1815,2007,727.99,0,5,normal
276.41,4362,5213365,1034,1571,578.18,0,2,normal
129.26,653,7495088,747,1070,1201.16,0,0,normal
70.52,3040,5814246,1843,2182,1100.96,1,0,normal
34.67,3476,842088,2160,2128,1206.07,0,3,normal
171.82,818,6380521,1883,696,1427.39,0,3,normal
47.18,892,2110109,2492,977,1335.4,0,2,normal
4.04,1863,4420915,1613,154,870.72,1,0,normal
161.32,793,6486594,1956,731,844.5,1,3,normal
176.77,1188,2847696,2036,581,1215.18,1,4,normal
14.99,2564,7481428,2311,369,747.4,1,1,normal
157.63,3274,5642955,651,153,971.97,0,0,normal
10.89,1412,8579018,1882,1537,1278.55,1,3,normal
120.96,3746,5139784,352,29,655.65,1,0,normal
237.64,4495,638874,1477,1073,676.37,1,0,normal
211.27,2405,8279213,1581,443,1461.69,1,1,normal
40.94,319,3354614,167,611,697.16,0,4,normal
147.64,2752,5868355,2442,92,977.64,0,0,normal
191.51,4285,1792578,495,177,679.88,0,5,normal
80.23,3881,6023964,1745,741,532.73,0,3,normal
273.55,4582,8936725,686,844,1102.46,0,0,normal
2.5,747,7631931,713,1490,1317.48,0,4,normal
24.21,1435,3170130,1396,2060,666.8,1,3,normal
251.7,3793,869716,1592,2495,1193.39,1,5,normal
90.7,1095,4031668,262,1914,1499.82,0,0,normal
66.94,3473,6964992,1377,1909,1223.45,1,1,normal
220.98,708,5157207,489,363,1302.42,1,0,normal
261.21,4079,5532571,1333,2308,647.75,1,2,normal
9.8,1660,6841303,1934,2079,997.99,1,4,normal
272.51,715,7353063,206,1823,658.59,0,3,normal
43.18,1986,8141189,472,643,885.35,0,3,normal
261.42,2335,6195659,1800,1360,870.92,1,4,normal
103.93,3201,5749120,2091,1701,1188.92,1,0,normal
298.41,3446,3229742,2483,395,669.05,1,1,normal
254.0,3744,6699063,1394,667,1071.32,0,4,normal
177.44,3385,9353537,831,2044,1241.9,1,5,normal
281.2,1501,2974004,663,1785,518.37,1,4,normal
119.8,3200,2440981,2345,1372,1152.47,1,3,normal
268.76,4449,5839892,1116,315,1080.53,1,2,normal
259.36,3669,2824405,1933,163,629.29,0,4,normal
242.69,2900,9156852,2249,1372,1159.9,0,3,normal
205.48,2785,8857381,2031,729,1013.41,1,1,normal
133.46,1341,7282248,1983,814,1367.09,0,0,normal
37.31,1355,7443692,1241,786,1127.17,0,1,normal
111.88,2206,6884446,97,1565,748.92,1,0,normal
219.88,2585,9098507,2258,2429,515.97,1,5,normal
176.9,4654,1740661,2363,542,783.19,0,2,normal
291.16,2943,4891473,644,2401,887.65,0,2,normal
189.99,2245,3755133,376,40,1242.19,1,2,normal
188.69,733,3904563,2245,2217,812.21,0,0,normal
80.96,839,2896226,1282,2219,1189.27,1,3,normal
29.84,2872,8951573,1014,500,1227.8,1,1,normal
244.99,2598,419790,1060,678,1143.64,1,2,normal
137.89,3862,1326231,2156,765,1077.25,0,2,normal
234.6,3488,2195937,884,353,1155.49,1,4,normal
93.81,1257,583046,1166,2081,581.19,0,4,normal
214.95,2075,1504593,1411,1282,608.78,1,3,normal
104.36,119,7466272,1717,2133,808.48,0,5,normal
242.13,741,1951212,1118,667,505.23,0,2,normal
144.31,3581,7279844,1795,1073,1290.01,0,2,normal
248.57,2540,9951993,385,1530,1020.65,1,4,normal
228.83,2884,1380949,2332,1643,833.08,0,1,normal
138.42,1711,7049052,389,690,504.67,1,4,normal
193.44,1020,6596782,1872,1479,1044.33,0,2,normal
104.35,4645,364547,1032,1503,758.59,1,5,normal
212.74,3771,8830442,156,1846,983.39,1,3,normal
82.48,4320,9551631,1569,342,1004.33,1,1,normal
237.71,371,2289703,2282,1394,1200.46,0,2,normal
101.85,3068,5022346,816,2179,874.15,1,1,normal
252.57,966,4167970,2474,515,1280.23,0,1,normal
156.06,2275,7258669,590,1462,809.84,1,1,normal
202.58,2861,8219079,1363,548,1455.87,1,4,normal
173.18,873,1210507,1133,2056,679.25,1,5,normal
10.02,128,2783705,1240,213,1400.74,1,4,normal
127.24,2545,2365901,702,924,526.63,1,5,normal
184.08,3656,8514210,421,1076,560.53,1,5,normal
115.48,4411,9814482,537,2300,961.69,1,3,normal
273.37,1983,7813750,2267,518,1165.91,1,3,normal
186.83,2886,8856609,2342,268,1383.41,1,2,normal
261.55,663,8035850,433,757,649.83,0,5,normal
79.45,3162,7008732,137,388,846.92,1,1,normal
57.11,783,8659905,2194,565,940.07,0,1,normal
111.79,2468,266148,2261,1165,907.46,1,1,normal
102.41,193,4707092,366,1049,1186.43,0,4,normal
288.16,2336,1108136,983,1668,1242.39,1,0,normal
117.75,4732,5965663,1481,296,1385.67,1,0,normal
130.94,3459,3809687,785,238,712.1,1,3,normal
208.66,1523,1441708,1232,1645,1321.53,1,0,normal
61.43,666,2888642,980,1129,1323.02,1,3,normal
36.98,3879,7986709,209,1957,1358.29,1,3,normal
244.13,4961,7721197,771,692,634.39,0,5,normal
168.43,2383,9835210,1023,1086,1304.01,1,1,normal
154.2,428,5355677,1111,1034,796.78,0,3,normal
133.64,1969,9813907,1599,573,809.07,0,3,normal
267.32,1349,1736374,1002,2048,989.74,1,5,normal
241.78,2568,5745087,1455,1447,951.21,1,5,normal
4.54,2032,5948121,1169,2007,623.58,0,3,normal
79.31,2586,6370187,1329,2173,1356.15,1,0,normal
179.01,4654,1486364,2394,1298,716.79,1,3,normal
40.34,2534,6132519,2224,1506,1011.93,1,4,normal
136.29,3500,7074635,505,1659,651.55,1,4,normal
107.19,672,9989576,2364,1237,1417.13,1,5,normal
179.78,4309,2396757,863,1733,1101.52,0,3,normal
143.09,1351,2391140,1571,1861,1327.55,1,1,normal
178.68,4037,1432336,246,2331,1389.14,0,5,normal
231.99,1517,8378825,2238,615,1312.79,0,3,normal
85.46,2976,3739991,733,2169,883.12,0,2,normal
57.92,3456,713605,1612,1640,1220.82,0,2,normal
274.33,1773,2271469,1760,2334,1165.37,0,1,normal
241.66,3138,2039910,1241,901,723.44,1,1,normal
157.79,3102,8181352,1630,2005,646.35,0,4,normal
44.23,2292,9796408,855,1634,835.84,1,4,normal
282.68,1494,1844491,1925,2351,1171.77,0,4,normal
10.28,1715,112300,1913,1473,1318.38,0,2,normal
101.04,4028,7094098,770,1767,954.58,0,4,normal
39.59,1013,133567,560,502,1035.08,0,2,normal
170.88,2757,5751443,2434,237,1171.8,1,1,normal
30.67,3798,5480744,1686,377,597.13,0,2,normal
195.78,2179,9870676,1728,1747,897.15,0,3,normal
42.25,4972,3492477,1499,1832,1226.65,0,2,normal
190.26,1823,2044790,1440,1169,709.59,1,0,normal
88.51,4115,5640608,2226,1516,1253.55,0,1,normal
116.22,3816,1714204,1669,1919,867.8,0,1,normal
268.92,2441,9441766,110,1298,854.86,0,1,normal
213.33,3530,6622183,2141,2261,1050.68,1,5,normal
22.41,3178,8461027,225,1693,941.55,1,4,normal
86.65,2861,9891275,127,2114,1234.06,0,0,normal
49.16,3860,5480224,146,439,1315.54,0,3,normal
132.13,649,6643136,548,1692,1071.5,0,2,normal
244.83,3187,5285476,1593,1672,889.98,1,3,normal
232.53,3240,1078875,649,2238,1056.62,1,3,normal
287.3,1285,700418,847,404,737.91,1,1,normal
41.31,1756,4428575,413,27,1116.8,1,5,normal
97.08,3966,9337177,557,133,1093.79,0,1,normal
194.33,2819,9856991,1858,1184,1353.13,0,4,normal
213.38,1238,2554315,1333,534,1120.74,1,1,normal
166.64,4510,1487290,815,1094,1113.8,1,1,normal
177.75,1529,2144396,642,1785,763.54,0,1,normal
240.48,318,2899201,2329,896,1491.18,0,3,normal
249.29,4934,324650,2248,58,567.42,1,2,normal
144.26,1838,5313311,533,1931,775.37,1,4,normal
113.59,687,4915278,1952,1858,514.56,1,2,normal
142.31,570,4763265,906,1301,953.5,0,3,normal
199.31,4380,7144452,742,2490,1102.64,0,0,normal
276.53,4537,3364826,309,2023,792.07,1,5,normal
159.28,3992,5640068,189,1245,1247.75,1,4,normal
134.69,1102,451842,1997,350,1000.07,0,2,normal
5.14,463,9685106,1677,2159,953.56,1,5,normal
81.91,4614,4844809,715,2479,947.62,1,3,normal
78.14,2785,6965103,160,248,665.67,0,5,normal
3.55,4329,5597191,1976,726,695.47,1,4,normal
68.88,3946,7323652,42,1948,559.82,0,0,normal
271.99,3674,215560,1096,1517,1193.12,0,2,normal
154.96,3820,6974907,1889,2057,972.38,1,3,normal
133.18,3475,7948212,1175,1690,647.12,1,0,normal
239.17,4904,4617830,953,851,1196.02,0,1,normal
22.4,299,1986362,222,2337,1453.25,1,4,normal
44.83,728,9888307,1217,2289,1005.09,1,5,normal
40.88,993,6126895,1672,392,803.02,0,1,normal
82.92,1334,4651184,2361,1116,600.89,1,3,normal
151.09,347,3796160,616,36,713.74,1,1,normal
72.6,1556,1745837,411,1915,1223.24,0,5,normal
203.2,2017,1706283,1985,1449,917.28,1,0,normal
36.05,2928,2491022,1992,2108,1077.76,0,5,normal
36.89,3979,4579171,2417,2066,653.71,1,0,normal
224.43,2112,4505695,2306,1401,1277.21,1,0,normal
28.78,528,9276829,1604,1320,786.87,0,1,normal
241.76,4581,192859,1047,279,688.17,0,5,normal
110.43,201,9819778,2483,2204,1395.62,0,1,normal
160.64,4528,9458309,1924,362,1277.98,0,5,normal
216.96,4400,9399202,2122,296,1022.26,1,1,normal
285.42,1380,8915334,2171,1054,925.1,0,2,normal
100.25,267,1014050,1996,2372,555.04,1,0,normal
137.33,4028,5493603,94,926,788.53,1,5,normal
58.42,4666,828504,1042,1427,1175.96,0,1,normal
146.81,851,5758873,541,117,999.05,1,1,normal
101.22,1045,6579152,2483,2391,1446.03,1,5,normal
168.6,3391,6810831,1932,1186,1225.0,1,3,normal
100.7,3210,9261676,1342,2049,714.24,1,2,normal
275.68,853,3175934,2085,2030,861.77,1,0,normal
40.98,1768,8084292,197,252,864.71,1,4,normal
244.93,3186,9659236,2180,1374,755.96,0,0,normal
254.81,2090,9135911,1341,530,1283.3,1,1,normal
116.19,3155,8612429,1501,352,645.57,0,3,normal
45.92,2362,1158615,1124,1527,1339.19,1,4,normal
126.98,3265,2130402,954,2070,858.9,0,4,normal
154.99,952,3483442,2265,1194,1183.18,0,4,normal
9.01,4428,2746435,1788,2404,1433.0,1,3,normal
231.63,1835,8677849,1319,325,1242.56,1,4,normal
171.5,2897,5707880,88,2384,1283.85,1,2,normal
220.33,2721,6441309,137,891,1429.09,0,4,normal
44.89,4568,4588973,1290,416,1406.64,0,2,normal
124.69,3743,955603,2252,2100,1396.43,1,5,normal
19.17,2383,4162083,2447,1580,516.74,0,2,normal
104.79,1522,9560759,880,536,1144.57,0,1,normal
89.0,2905,9022958,813,119,725.27,1,3,normal
285.22,567,573385,534,1410,977.69,1,1,normal
79.69,466,3794903,451,596,743.94,0,1,normal
86.65,3833,644131,1758,1886,1055.41,0,2,normal
95.97,2408,7297859,793,550,1363.58,0,0,normal
115.27,3882,4998353,1697,705,823.1,1,1,normal
173.16,4862,7990360,2417,2265,754.28,0,0,normal
150.82,1512,2668468,150,732,725.16,1,4,normal
149.34,568,1033311,2344,1247,938.87,1,5,normal
135.73,2150,5966257,1961,2219,572.7,1,4,normal
75.52,357,7105463,1877,370,923.91,0,3,normal
235.38,4300,9946568,501,852,1104.29,1,3,normal
262.34,3007,4509389,626,1772,1443.63,0,5,normal
29.63,4477,9062577,855,2282,1394.83,1,3,normal
254.96,1188,6877510,893,1131,761.88,1,5,normal
23.1,4650,6320986,2493,2213,731.76,0,3,normal
26.5,2132,6818172,1047,633,561.71,0,0,normal
62.23,1928,9230916,41,1514,1282.65,1,1,normal
189.22,2688,330018,2098,1981,1078.05,0,5,normal
267.04,3275,6772755,1528,1707,656.73,1,4,normal
85.57,1652,5762166,678,831,1008.0,0,1,normal
112.92,2292,2672285,1413,512,820.13,0,0,normal
109.48,4697,5839264,1662,1979,1217.35,1,5,normal
138.01,366,5891350,1150,1051,619.03,1,0,normal
107.53,779,788506,2107,1769,629.65,0,3,normal
189.32,722,6221393,1373,991,524.97,1,3,normal
207.34,699,7414462,431,1712,691.57,1,3,normal
222.77,4173,3261714,1416,1304,1163.16,0,5,normal
298.82,2084,1407034,2323,1886,568.32,0,5,normal
6.13,2346,3812267,843,750,632.76,1,3,normal
88.38,1292,3707772,2349,1699,922.19,0,0,normal
203.31,426,3139259,2309,1745,1202.99,1,1,normal
87.36,1381,8104961,1163,1121,615.16,1,1,normal
193.96,2163,5321692,1926,2311,557.27,0,0,normal
289.79,1239,6342317,473,1105,960.74,1,0,normal
181.78,3328,2868843,2393,2249,1012.83,0,4,normal
157.8,2570,1841033,932,1881,896.27,1,1,normal
270.69,3272,2619691,1176,364,607.73,0,4,normal
110.44,1425,3255077,1365,1638,970.96,1,5,normal
176.8,457,2246191,1118,430,1400.95,0,1,normal
203.41,3847,4864248,48,525,906.99,0,2,normal
274.17,1790,2048121,31,973,1091.13,0,0,normal
254.67,209,6743418,1663,843,1183.44,0,2,normal
186.96,1083,413329,1661,1251,704.65,0,5,normal
86.23,1800,8438214,419,1670,728.14,1,2,normal
71.13,2234,8082481,695,286,575.41,0,1,normal
45.69,264,8906399,344,1562,653.94,1,5,normal
238.27,3569,7270997,1729,1052,1341.47,1,3,normal
183.39,3310,5147850,1718,2271,928.35,0,4,normal
260.59,2211,7248588,1254,1440,1497.47,1,4,normal
66.05,3793,7305344,280,1463,538.82,0,3,normal
295.3,3328,2672795,2262,1220,1391.45,0,5,normal
231.56,1889,4998237,2383,1188,1264.39,0,0,normal
226.78,1830,8568437,1016,1573,1350.75,0,1,normal
161.42,3679,4992789,956,1441,1298.67,1,5,normal
265.6,4579,1585521,1073,1436,1131.45,0,5,normal
77.6,1530,7698629,2408,1504,768.57,1,2,normal
269.86,2343,9836129,920,814,852.82,0,2,normal
140.95,3546,4040086,2271,864,1431.78,1,2,normal
73.56,2621,3486224,1793,1860,522.57,1,1,normal
12.86,240,1710966,1515,1596,826.51,0,5,normal
76.23,3765,7273241,2363,2298,1355.12,0,4,normal
283.14,3336,9036539,1579,1516,1292.16,0,3,normal
97.32,739,1047538,2363,564,953.96,0,2,normal
200.65,1188,1094384,776,1749,1228.9,0,1,normal
215.04,4185,3091744,1199,662,582.35,1,0,normal
247.93,3969,7836047,2306,1118,959.67,0,2,normal
222.86,1133,9569919,1090,607,1309.16,0,5,normal
230.66,3734,4382119,1835,145,1224.9,0,2,normal
49.91,2958,4388385,60,1342,555.03,0,3,normal
174.77,3835,6510731,2198,1939,1329.01,1,1,normal
196.7,2863,2131389,916,1129,1180.42,1,1,normal
50.25,2785,4688507,1791,752,1062.83,0,2,normal
291.84,225,5674498,319,527,1472.82,1,5,normal
170.51,1176,8910976,1639,784,634.15,0,1,normal
11.94,1250,5722229,1707,1503,1190.99,1,4,normal
28.28,1305,5794474,1583,1566,578.96,1,2,normal
207.21,583,8532624,506,2467,631.45,1,2,normal
49.57,3425,3669010,115,1086,1292.75,0,5,normal
88.73,3992,9032249,1848,262,836.73,1,5,normal
66.57,1004,8838256,1847,2320,1496.92,1,3,normal
93.07,1109,1904699,1036,1049,923.27,1,5,normal
1.71,2564,4224975,1373,2331,1435.02,1,3,normal
114.4,2652,4980391,1030,1725,805.41,1,2,normal
263.95,3035,5838954,882,2250,1491.11,1,4,normal
286.45,175,5436950,1625,147,759.34,0,2,normal
42.41,637,5116205,2402,2271,1270.95,1,1,normal
33.46,2445,3687728,1034,863,778.55,0,4,normal
279.44,2002,1413899,2406,316,610.05,0,0,normal
88.25,1199,1515068,1428,2255,708.05,0,1,normal
114.12,1633,946980,976,211,1394.96,1,5,normal
151.37,3861,3245792,1955,1585,843.0,1,0,normal
249.95,3306,33521,1949,516,942.25,0,3,normal
209.81,1135,4898354,183,968,710.65,1,4,normal
64.26,2629,8134459,2304,481,1122.66,1,4,normal
129.9,4717,2830035,2159,1895,1493.6,1,0,normal
234.66,4309,9636452,543,35,586.75,0,1,normal
285.78,4354,2015977,2350,1079,1259.39,1,0,normal
35.92,2592,2411003,1583,1108,773.02,0,2,normal
109.22,4553,5106521,1829,1036,1480.15,0,5,normal
164.92,3970,3550797,873,1942,1402.29,0,1,normal
292.66,3036,8316322,1207,113,592.8,0,1,normal
281.23,3407,9621206,315,913,1195.93,1,4,normal
79.55,638,1468356,2056,397,1178.76,0,4,normal
248.27,709,8008109,1009,2370,1102.4,1,3,normal
62.74,4296,4766261,25,2215,640.1,1,0,normal
84.37,1136,9774679,791,1242,1053.58,0,5,normal
151.56,314,5350852,73,219,846.38,0,0,normal
217.11,2883,7061490,2422,2228,1437.25,1,3,normal
150.85,3485,7092264,1315,470,1494.48,1,5,normal
66.27,1298,2983499,1792,2434,657.62,0,5,normal
168.15,544,299583,1543,1549,1179.24,1,2,normal
140.24,3600,8948024,706,152,1241.14,1,1,normal
132.56,1848,9974224,1968,123,1459.57,1,0,normal
43.79,4422,9417050,1071,190,766.07,1,0,normal
87.72,1325,8040711,1280,155,880.01,1,0,normal
32.27,947,2243241,1604,842,876.95,0,4,normal
77.5,2140,2044547,953,2082,1451.53,1,3,normal
156.36,1650,7763431,1907,421,1428.5,0,1,normal
67.13,4756,3439909,1633,1320,904.62,0,2,normal
42.42,3529,6400565,693,632,609.39,1,4,normal
48.73,1887,9501584,102,1375,867.03,0,4,normal
196.94,1339,7245107,2343,695,627.18,0,4,normal
156.63,4548,9364708,457,1072,583.29,1,3,normal
297.12,1632,1718158,978,1422,981.19,1,3,normal
156.11,3597,9456670,2065,1721,1135.7,0,5,normal
222.46,3388,5589819,191,2301,1469.12,0,2,normal
265.19,1690,161523,604,1640,1208.11,0,4,normal
21.47,4891,1648000,1102,1866,1399.04,0,2,normal
41.3,3220,4003181,72,218,1249.66,0,5,normal
263.37,1463,7918402,1117,885,527.58,0,3,normal
149.67,4336,2874663,2046,1308,814.27,1,4,normal
180.35,2474,966555,679,2137,1186.08,0,1,normal
60.93,2074,5469478,1018,936,636.58,1,0,normal
201.52,2919,9344737,1565,2066,973.81,1,0,normal
123.6,393,7034774,2096,753,605.31,1,0,normal
164.53,4261,979665,1479,1678,1286.1,0,4,normal
178.83,59,4068439,1717,725,611.73,1,1,normal
71.02,707,2813551,1667,2273,1152.12,1,5,normal
72.27,3176,2656098,129,1338,696.22,1,3,normal
186.15,1838,8177404,1208,910,837.27,1,1,normal
219.5,3340,362727,1333,473,635.64,1,4,normal
82.12,2114,119090,1871,1808,1359.9,1,1,normal
292.8,1694,903251,1929,1737,1086.14,0,3,normal
196.85,2161,7653383,1331,415,508.61,0,1,normal
183.97,1816,643194,1538,33,969.69,0,2,normal
34.23,2151,3319799,455,1016,766.92,0,2,normal
261.18,2319,7058876,1236,36,968.29,1,1,normal
87.92,4605,8281461,116,915,1435.44,1,5,normal
137.33,1157,937132,137,778,744.8,1,5,normal
251.45,151,6915552,2389,977,611.78,0,1,normal
